Firms,NWP (£m) ,NWP (£m) .1,NWP (£m) .2,NWP (£m) .3,NWP (£m) .4,SCR (£m),SCR (£m).1,SCR (£m).2,SCR (£m).3,SCR (£m).4,EoF for SCR (£m),EoF for SCR (£m).1,EoF for SCR (£m).2,EoF for SCR (£m).3,EoF for SCR (£m).4,SCR coverage ratio,SCR coverage ratio.1,SCR coverage ratio.2,SCR coverage ratio.3,SCR coverage ratio.4,GWP (£m),GWP (£m).1,GWP (£m).2,GWP (£m).3,GWP (£m).4,Total assets (£m),Total assets (£m).1,Total assets (£m).2,Total assets (£m).3,Total assets (£m).4,Total liabilities (£m),Total liabilities (£m).1,Total liabilities (£m).2,Total liabilities (£m).3,Total liabilities (£m).4,Excess of assets over liabilities (£m) [= equity],Excess of assets over liabilities (£m) [= equity].1,Excess of assets over liabilities (£m) [= equity].2,Excess of assets over liabilities (£m) [= equity].3,Excess of assets over liabilities (£m) [= equity].4,Gross claims incurred (£m),Gross claims incurred (£m).1,Gross claims incurred (£m).2,Gross claims incurred (£m).3,Gross claims incurred (£m).4,"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).1","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).2","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).3","Gross BEL (inc. TPs as whole, pre-TMTP) (£m).4","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).1","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).2","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).3","Net BEL (inc. TPs as a whole, pre-TMTP) (£m).4",Pure net claims ratio,Pure net claims ratio.1,Pure net claims ratio.2,Pure net claims ratio.3,Pure net claims ratio.4,Net expense ratio,Net expense ratio.1,Net expense ratio.2,Net expense ratio.3,Net expense ratio.4,Net combined ratio,Net combined ratio.1,Net combined ratio.2,Net combined ratio.3,Net combined ratio.4,Pure gross claims ratio,Pure gross claims ratio.1,Pure gross claims ratio.2,Pure gross claims ratio.3,Pure gross claims ratio.4,Gross expense ratio,Gross expense ratio.1,Gross expense ratio.2,Gross expense ratio.3,Gross expense ratio.4,Gross combined ratio,Gross combined ratio.1,Gross combined ratio.2,Gross combined ratio.3,Gross combined ratio.4
Firm 21,0,0,0,0,0.027259238860850583,0.35075162256373504,0.3858664302580038,0.030803301550864443,13.188410847977288,35.54120503158194,0.35421255504054694,6.265815961729136,20.414860890205755,81.54641145369162,11.383221225300058,5.192499491165645,20.910828604776768,3.4852261705012273,3.785577895723703,1.193191115234949,0,0,0,0,0,4.245603105492149,6.307508091328134,222.15156923341783,149.31263612382523,7.869630431567022,1.303902067502636,1.124712679493935,41.07406095489204,21.568072563230334,49.44700175896672,4.765459336967807,5.872611018471215,41.34827800730576,26.195596093461074,2.481396015846702,1.5612155547108022,3.0830692673175557,4.18311476262788,1.9906742408221398,8.520762680306902,-0.9095196015281266,-7.651347235732007,-15.433770750933947,-12.07106987456396,-2.4598123959693132,0.7875443932369008,0.004441839391291242,-0.858067124066125,-4.727244298668378,-0.7708701184918274,0.10407956737429817,0.3822698918910578,0.44399795088807065,0.053089410707164685,3.7578044589534763,1.4327459943530447,0.3813766715399794,0.89043980035303,0.8513709106687101,0.45680571017636534,0.4164151272456287,0.2047136449465761,0.5752477950622336,0.07186399499598237,0.9819224015758827,1.0889969235639088,0.512625512599976,0.10432597878540764,0.306045006022683,0.2971079055773249,0.6144824059695206,0.0435247287377521,0.49512578587517636,0.21569948423984037,0.32509915013927876,0.038587250667535225,1.0407410356452607,0.7555215361081171,0.608989532078705,3.0992081431782994
Firm 22,11.348070290771929,26.611352361131292,55.83876231902872,53.52141276743007,28.47378965118258,119.98316170196573,160.32748866190812,140.41006678494486,62.469312294699236,127.68102909663257,113.71294404130457,153.7595976955594,71.02289182650863,54.60587748067146,106.13222431153571,2.2878128239518833,1.7453894595726467,1.150908150714984,1.9250116032074434,1.6966728436889456,104.94545628123421,4.223025306090742,77.60435362170085,62.34687838271389,54.07557652497293,1124.5470345771844,2673.365624701427,3527.6976895862977,604.1088034923964,855.0531310898047,651.7055782133289,2188.8786319549417,2240.9596267506417,1462.1639014383313,777.3179161222752,342.08164722341473,376.02001815325684,214.21823718520164,275.24099460172494,84.48210963504383,652.4647327019449,1664.599983864411,2367.9050424751076,977.5722333394864,1092.3899981515513,5666.243934278337,3876.636717036315,4619.573172240028,2884.7226399650535,1376.0306465797678,2435.4647740950427,2464.3069619146154,1019.5328017492843,3927.6493455284894,2257.06916646241,0.7358281668962168,0.17333380056801986,0.4050434625431106,0.2598845346669904,0.5973349085373502,0.12959316826195336,0.11425704332076135,0.4058003286076047,0.39172387128451064,0.34537069765193196,1.7757650009549837,0.784978741546571,0.9280419831576286,1.6242860111443653,1.7798583658794012,0.6340058158016934,0.267849579604494,0.9987513479576897,0.9985335509324004,0.17939156033161766,0.5846030925718646,0.2614506856220206,0.36614050267571974,0.43591520814091,0.6162579826557784,1.9202943106507357,0.39225605091717114,0.8400325587393125,0.11693445951628464,0.10580774286693083
Firm 23,982.263116630837,634.6080604630055,2043.253592546372,5085.703771100711,1626.6243284123118,4.187261247821607,5.0495398544579295,11.30540774681554,3.8770088011569763,12.841765850605386,67.47180151785335,15.43862513232407,30.224176518743175,12.872497329726212,43.73861931392244,5.290495180552875,0.05193127547577238,1.5378005937576849,1.4885191738489991,6.055304780819715,2177.6737095355593,58.38833768160822,2036.3075645534877,2016.23911688715,3563.595340060497,6949.081539963224,1174.2344827035408,15874.5917589175,15376.288448889161,5995.816663303108,6061.827127428307,16129.655948709242,852.7776616593181,620.5541819378577,4058.0496399711083,3.257559049406254,28.305926951802512,0.23129620587910044,33.08435478981084,34.757588763699445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 24,0,206.30527368993532,897.3766284924544,0,0,8.88213064831475,11.35425736551991,16.001295652655447,0,0,44.81475530480097,53.51236621685654,25.548588687313934,0,0,3.251038801435505,4.026388065868015,2.4447382055889686,0,0,0,207.38064908071397,361.50940566247283,0,0,2228.4326602085794,13442.113664213817,2278.2129293717353,0,0,3827.778726954755,16995.964930501046,234.53961127030144,0,0,29.062820408144262,16.43081517327999,2.41087008162077,0,0,52.97179592600667,62.72527495853207,69.45734879930649,47.29170670597622,-8.375385665515036,83.17331263770853,66.84795302003806,115.2779094762555,59.2808588164409,13.460462996651886,111.82956637781483,20.11313416714397,42.39176700223968,24.12575969481775,37.76410840509309,0.47895251649426146,0.7483502976744718,0.7961487962082342,0.7450864911901163,-0.28725974094565676,0.5280931616161643,0.22505463258730005,0.4375086511202772,0.21814516375682103,0.7907572328580651,1.0489137882163264,1.3814805174313982,1.352184823209008,1.4469397624522287,0.6463802307300276,0.8613286669519363,0.43273284148866953,0.11879363042468297,0.3124767091306204,-0.10745179244281566,0.01876330118277292,0.03920668793519037,0.20698412879516476,0.5031865521898821,0.7138119533143064,0.7475820689190067,1.38987772500888,1.0848731393793452,0.990627257806383,0.10319323654732165
Firm 25,9622.27757770341,2356.62607268326,1227.7140127856342,7134.648740769523,9765.612911987659,11.952214684323337,10.59324533112192,2.1961661729884674,1.771300101486172,0.22978779869650562,25.84405161111631,15.69052415427407,27.233388954556695,20.117725558124942,9.799698430730148,1.6141610841172496,3.1584891534852217,1.8336618606360615,4.547501955940877,3.155166442329346,4169.962818598366,1758.1946928597697,5927.700638289539,1198.2470712008412,7031.517004879747,69969.24746427174,22793.891927165456,14475.932153814047,29976.66072056983,3614.9066669336216,47564.10777069833,38268.17187963191,3107.1866004340263,4531.258259957474,30445.54280727017,0.4847786477732895,23.885705485634382,25.565991705265784,5.827778646689672,27.07000333104768,1146.9910430495522,2624.947115309327,1398.2768708823055,0,0,1295.6873323982338,9493.245964093558,798.657822870541,0,0,56.5567971903607,3134.5521667247986,3984.6427923654214,0,0,0.5631393203452605,0.30326452862551295,0.1433098810142148,0,0,0.14556667185792005,0.6002160527614218,0.18599803565354084,0,0,0.8851385817656524,1.1966389016654648,0.5040865457976057,0,0,0.14356257823116939,0.31095008339994873,0.4868108017607754,0,0,0.4648592368483556,0.3612926326715318,0.747788842159033,0,0,0.8749795177437945,1.0807689202205357,1.1871064310861799,0,0
Firm 26,75526.67329298225,2187.5879774650903,11251.347661281601,6683.963247438649,16395.67169359601,4282.790194003657,3851.999871400572,1061.571587922026,98.0289812310585,2960.7809906930966,6955.223298146937,2081.3889696939686,1602.0161592686404,3020.380762864064,7661.184610350277,0.888671214875502,1.7942038453502955,2.876165284490867,2.4403253857566276,0.3100569323415856,17208.38618329814,13019.600407599937,3419.6925607842136,8013.277031728727,10352.2503876286,61185.71937191253,74897.83069136861,97972.52694154557,109524.33194251798,83195.53324505151,69741.37911501335,68511.98616991859,57527.47310728139,84757.53090272065,7816.288367057537,7266.408766991312,6694.884869167891,7923.764987323312,7581.777887553832,48.839483397003846,297.094978451975,430.8373530841179,62.06945990734336,315.841297956251,624.9896042706663,215.89125435643555,227.37104690876114,1189.7052343202101,331.71779015900705,17.454740407511665,146.29195178867297,760.6051600987788,1034.2641620285021,101.10604404876544,1008.9788969406047,1.1014423676366665,0.7858477383128214,0.7231414917522028,0.34757754974985894,0.7141013340257439,0.015002672335651,0.3755616474923174,0.42892143725279885,0.47403505128855306,0.43449415912126377,1.5779041643686806,0.5338680074890712,0.0263947319915382,0.9731897510853128,1.2900287508958082,1.0045592166387725,0.7858643073234841,0.6020135453844037,0.0762332683088292,0.19097439467204635,0.6052003790714657,0.2485849887178166,0.5844272791579189,0.33301730124143514,0.4111280553522092,1.6395868663485507,0.7330223253851683,0.2536793323617868,0.14354549592326082,1.0316334653511323
Firm 27,0.016535667319118656,0.0010449414133656047,0,0,0,4.50455949812341,1.5189171973402307,0,0,0,9.823841201338597,13.462532085220262,0,0,0,2.0928379226991334,9.690304960424488,0,0,0,0.0040336245818272005,0.0005823408355340257,0,0,0,4.345827745003164,15.623695222684253,0,0,0,65.42664206009847,0,0,0,0,49.13552631908114,3.07227686387461,0,0,0,0.02691126412990014,-0.19481233363974812,0.018579195753296678,-1.335901338059417,-0.7837941272788774,2.8409833035180685,0.8282700020050027,2.4553205807841874,2.2121395766154865,0.612265710700483,0.11194103437355626,0.09079906656570615,0.12946751206770052,0.11201713991334651,0.2287684291253911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38426961447134145,0,0,0,0,0,0,0,0,0,4.617154653757233,0,0,0
Firm 28,0.3588347282122214,10.574223493239268,16.358525320141563,22.111633750712148,64.64520645456358,30.700218400274757,35.645938586167205,39.035663265052484,98.18442918166829,109.70359175186441,1019.1034148317852,857.0622758178938,1007.5956744936553,904.1646690771034,296.72399621195245,1.340902496654853,5.334065399725384,3.947390751521169,3.472448721056353,0.884771853621386,38.81030829381058,14.753187683023892,7.468047064001774,54.60482272929616,53.17612444522392,1845.2858700933682,878.9748279475399,603.5953140232529,1013.9061906333146,875.8621663066654,607.1099462788874,1022.7717264947063,732.2058483549579,157.21143404769165,230.3468092937245,401.09142097553917,1702.4352657619916,601.8701613138879,1376.6884920540551,402.0542905194107,0.03313362667949401,1.5136210224042244,4.55263148387989,0,0,38.20837831790198,36.87160918920092,11.398974757017475,0,0,55.97747437767686,10.022627676379011,58.189592315052614,0,0,-21.547092571862194,371.983052275058,462.1416076104817,0,0,-84.31862822489902,281.57279057204073,68.67174884449075,0,0,-180.3985785731934,392.00467298214244,2312.7447940298857,0,0,-247.06506369173297,1610.7258369302772,2390.9997537611957,0,0,-180.69530692825722,2587.034476708995,6317.468134842459,0,0,-67.63915081362043,1547.9086993179912,16023.609295743878,0,0
Firm 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0213235316822593,1.0858749781821728,6.538802820680633,0.00013968069211496293,21.451747893409188,20.346047083837515,46.60184004066897,19.262827082247213,29.418385858089234,1.0024157400533966,12.020485273882542,11.433816515871616,12.647132396880602,43.15432228918888,33.89904885176929,-0.21283587529523867,1.4652342908587077,0.0010136309023696171,0.0006711659495968659,1.4745121978672158,0.7368526517331664,0.21029027749949233,0.0038375603086944128,0.027188926238984428,0.1521391777558034,0.18886145888039377,1.3321384915036254,2.616031211444014,1.0792715707154377,2.419127690385241,0.22738086496853976,0.4816205226631991,0.7465274995710971,0.00047478034265643475,0.1340614594413541,0.3713147874009878,0.380976042539428,0.58625167015771,0.606567500303552,0.7903224389211289,1.1780276024978147,4.201534713143547,0.9877640643991354,0.26446492917747866,3.577399391350866
Firm 30,198.45572582717105,5260.728478692719,9063.121471003056,6124.6002463989935,3396.242957052514,2801.4228950804486,3545.7314895872987,3476.431961628867,1392.0599883779907,3729.852643243741,2620.279883430211,1507.819612564296,2490.0694913761017,1994.4345623409263,7057.200846524574,1.9069253758193647,0.036411395160977966,1.7739588674149447,2.1778982231359314,2.916861898911715,2213.1087152491054,436.67399124195424,6803.615805230791,2301.2252087838165,3093.817453308451,50286.16749645289,39413.89584650444,43361.13876797636,49845.41554443531,44306.86256215478,773.1201797333631,24458.82031070587,75634.08769669701,70632.72132206566,99549.63974848409,4805.079278509475,4611.238914952128,3202.357915789381,3041.0536556548564,8258.056785277322,-0.021585546153950898,25.16312850491149,7.863494673809513,0,0,18.395248423715667,106.42987615950311,40.791882840673765,0,0,0.05948828037978515,-0.007078659708259053,-0.13939679172881567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22225703272357228,30.121432682775087,9.410947496534753,0,0,0.5979208675301606,0.10991326902945096,0.8290848021371767,0,0,0.3425322594419629,22.79933148920618,11.911513101687786,0,0
Firm 31,0.0014981594595274879,0,0,0,0,1.6051357021980368,0.035143515052240136,0,0,0,7.181525350039934,2.58579619187365,0,0,0,4.643105114633884,9.932040563973517,0,0,0,-0.006534091032628773,0,0,0,0,8.412274674908831,0.6709734554105266,0,0,0,3.4385174464906902,0,0,0,0,6.916241751786612,3.033123034425458,0,0,0,27.644794721316217,12.591915355017553,87.90654542576382,4.090581055904544,215.52585454312216,0.033138767933270245,4.07578569194289,80.56201444436913,121.67210364986333,112.20051019433765,4.83559684478041,11.849661333457941,22.17593337946774,73.56666883425339,78.08191785953036,1.0536236599962223,0.21579266645283998,0.4450746481728996,0.048590254762013736,0.7515048634783446,0.6915077508070825,1.3995821609443895,0.9433409258261953,1.0291928270830446,0.6037164399231375,1.707122364644248,2.0841710527184185,1.595589042241836,1.1785593738920037,0.5861380267492133,0.8921832866457043,0.22500907984950688,0.1149989869023611,0.4126713918807377,0.6992518137929598,1.6429018866537917,1.7047339851544527,0.8468971689547535,0.1738068052620548,0.022744386485409718,0.5514029622918416,2.0895706438970003,1.702403099854493,1.3465992847741963,0.4862250888012334
Firm 32,68.50639319964945,322.42022985907994,346.828416545006,0,0,718.318499615064,348.5548108578986,24.742769426394258,0,0,749.5242126822385,601.3899353305892,43.867545078318294,0,0,1.9411887478739183,0.7990334118535047,0.5654998495960692,0,0,500.9328832511241,150.26707943671167,108.52681359589069,0,0,2329.8354675728783,813.1304637746175,1902.4851647519392,0,0,534.2628501487789,1607.847119702486,424.62462318737084,0,0,173.64419724154615,598.2191163233897,844.9786819889429,0,0,0,19.395357542502737,43.794785773402076,8.636005836424294,24.852677903944965,0,13.309037921625496,27.54459596660136,18.686134265749498,8.743029807312267,0,16.030060799189528,2.3777812240828564,17.672844625501106,21.574498588172155,0,0.17929173854622213,0.657372820640157,0.22758313195044372,0.29765654251320145,0,1.0697969803049605,0.6348003720622615,0.012478106816412166,0.9267815135508708,0,0.5858058015101759,0.1558582688061032,1.601797424883448,0.5932132034790893,0,0.2242723949849141,0.5199905622525385,0.39758262067148664,0.5839329806493235,0,0.31307755289679196,0.22511179515969476,1.1041773631181768,1.015528572199452,0,1.3542575891394752,0.5169153047398153,0.9906433179780627,0.2846836910940343
Firm 33,-4.389007144972743,12.130344720924823,6.126926594165239,20.151500971329444,0.10520272730789312,834.2811951911012,480.9518393934998,298.73183516888275,270.171545492648,3.2206604224874598,177.65402242798743,243.14202056478808,1243.6208303956244,202.0376437049368,5.657414613641614,2.4143630990241896,1.353572779416148,2.439631041896381,1.3677538442894372,3.6427566119600234,1.0376587447081238,2.449607307619957,12.768879540844377,3.1745078354910685,0.14524314158000906,13439.786403117962,8888.455886766586,4185.528500023202,4332.230115156333,19.511466829684803,4123.310040660885,5542.027034697469,10384.646827907556,5953.559299772541,90.89973156783238,1530.0637440268245,709.6470132708159,40.95219267181648,665.4508105948825,2.702546028185809,320.4617868864201,71.95291365815461,184.62131037213638,190.91648188687512,0,13.857435159124492,0.06731823387527863,-1.1657238598441266,0.7168675658882392,0,15.134728210385694,1.4691897657660447,-7.326507293098625,0.617779185669326,0,0.012092192153577423,0.5288727643848824,0.5564998764456736,0.3212751992983987,0,0.21537994284775208,0.17076846230416362,0.7077416279564955,0.6672796395396531,0,1.7231551848726754,1.5124395607893164,1.147754074434678,0.37708404428254483,0,0.8710003009649271,0.08900510267546877,0.16653350217170682,0.15845162042413036,0,0.3182278280292339,0.38547613656554763,0.11468006133446117,0.5773030654683324,0,1.22128318416719,0.42635777183652995,1.9141817273063642,0.5814291444785069,0
Firm 34,10135.258636011486,3630.2923552570637,3530.844212480689,-184.09194048884396,6105.500027914939,8785.961467168465,3011.610527359667,5924.15903750547,3884.820732131907,2971.0642044107585,11855.746511009782,1926.0427997262748,7664.514627151654,9838.42177599464,9793.437935552414,2.906831720501018,0.7379946508658987,2.6025419368410896,3.0432183657787655,2.54646884868162,7875.720223472357,4506.760102213277,8107.790888154519,11427.64388227252,19274.956158991667,135949.88456964822,107581.2001082072,140669.68472734338,181329.98841313928,160124.45804076846,15477.013878219144,167736.85524897414,143973.36942991,310336.92540387687,182263.89115420592,21206.5444120128,11528.901476682271,16050.453131143246,7720.358558928012,5352.131572805549,0,4.877267000257809,26.930482173221,5.66369056615777,8.454639573119342,0,1.5959900713230148,8.803561961863888,17.099268517986822,7.106001352456342,0,8.305226499740728,4.25274744630696,17.216319362532158,11.00709563461226,0,1.4746945828040212,0.7918001725342712,1.1025463592688625,0.17183405543934907,0,2.4110380787220906,0.3915671098859231,0.12956413424211113,1.9434629144172149,0,5.041302438773667,1.30382209404065,1.610047532025571,1.6361429672748393,0,0.15139472543666901,0.6214799648717019,0.7203649748229011,0.4932417565384852,0,0.10105850399725541,1.0686450643535081,0.9138174617369287,0.03035349100506584,0,0.9308966945230639,1.9834476008348,0.3276425134659424,2.1878067139826194
Firm 35,281.81071048265795,168.54025251522316,260.77744678961005,429.14227184775535,777.0907805309723,3.821347146209404,334.99697495819834,52.9024291146995,14.891357597652814,91.26703816721346,34.63872686190181,453.01034569107605,20.817195748066137,490.3940276067509,114.17275663649478,0.2754286560703791,2.3608916357717358,1.1278293893206148,0.23637198638126805,1.1769507260461334,251.85462457168165,454.82093967264416,469.66132751503994,287.6221855957012,906.3377987159771,2246.964039266423,3055.3181460686687,1216.2763651664802,2339.8960094792683,1032.7966046658635,1566.1487683193914,677.9021733065147,2820.590184829134,3019.3279364542127,660.4703835197873,268.3885021386933,138.48953420723856,72.12798059490446,275.03933898257407,47.01940586850336,48.702124371762594,79.33128249373303,0.28297419011389496,26.881939237958157,44.46262028918551,-8.644356817013069,-1.114885685589556,0.1246304739317843,5.503710910364287,-23.090437074949644,-19.024241693575267,-1.8778386949025,11.788628735677046,3.709357167094828,-19.392569319811273,0.17765165072120132,1.3705434977684459,0.5889860739790257,1.4212771904690529,1.2142549342049445,0.02975619475360338,0.002598405915461046,0.018982415172173344,0.24567232939798866,0.21564705340050702,0.6414659882009083,1.6687543010771326,1.0121359622249555,0.8420169369395741,1.0363030405922091,1.0748333236500185,1.1378033485795367,1.142555459181608,0.5547541129504969,0.6798264917081633,0.268438307372283,0.05707165446995508,0.06786470204422365,0.2312407243425035,0.10065823508276277,1.5486403832998186,1.5280566464206478,1.3921035535888835,0.14037747097754324,0.8079678477976533
Firm 36,0.002486115978642885,0.0001512273409114291,0.000734698878103847,0,0,0.3825298847965117,0.5144525628730713,3.703291342157122,5.170384416659669,3.1998793594797466,9.609146202087471,32.71266260021402,42.95728388530677,41.761821093057804,33.38618057417541,2.717033168222451,3.5761058992889394,5.753195783456475,6.35524973307439,15.425463612577316,0.0014767337845507265,0.0006136922986296358,0.0003438817434351854,0,0,49.14329656167065,3.3536026110545833,19.990993990764462,23.980114109874126,28.440568399082306,8.252449161237953,7.117258481317147,0.7250882079210558,3.281146573491419,3.4265171123481677,26.532927904737374,5.8394431772364435,9.889310184437011,35.43253301959266,16.411970963765825,0,0,30.9610315701368,66.95812774660205,53.65629631664074,0,0,0.7194630115723504,21.02450625742922,38.56082696854525,0,0,-1.6822338328613737,-3.7349175683234166,-0.19617716497749976,0,0,1.0284770002292314,0.33409914186309836,1.0647898865156302,0,0,0.5681437370977566,0.6622126965292722,0.48978728188003795,0,0,0.1565311503665631,1.2221145414822623,0.25977722932408226,0,0,0.47673667957121596,1.2570814039456213,1.086705091077789,0,0,0.03616262395732171,0.1251306448490839,0.4195558434742432,0,0,1.551094747107965,0.6238667850648891,0.5156911700749126
